id,Soil_Type,Soil_pH,Soil_Moisture,Organic_Carbon,Electrical_Conductivity,Temperature_C,Humidity,Rainfall_mm,Sunlight_Hours,Wind_Speed_kmh,Crop_Type,Crop_Growth_Stage,Season,Irrigation_Type,Water_Source,Field_Area_hectare,Mulching_Used,Previous_Irrigation_mm,Region,Irrigation_Need
346906,Loamy,7.43,38.84,1.12,0.97,15.24,75.21,1726.08,10.84,2.48,Wheat,Sowing,Kharif,Sprinkler,Rainwater,4.01,No,26.61,South,Low
9791,Clay,6.35,51.26,0.64,3.13,22.65,38.2,2154.66,6.16,9.46,Wheat,Harvest,Zaid,Sprinkler,Reservoir,13.51,No,55.64,North,Low
307312,Loamy,5.85,29.99,0.85,2.95,41.52,31.92,1319.04,4.6,11.98,Potato,Flowering,Rabi,Drip,Groundwater,4.65,No,107.96,East,Medium
420034,Silt,7.7,56.07,0.41,2.76,18.67,53.97,599.91,5.25,18.24,Maize,Vegetative,Kharif,Rainfed,Reservoir,6.21,Yes,29.49,East,Low
186082,Silt,8.06,63.22,0.74,1.98,32.12,58.56,1380.12,8.47,1.89,Wheat,Harvest,Kharif,Canal,Reservoir,4.84,Yes,62.8,South,Low
401741,Loamy,8.04,9.23,1.58,0.14,19.06,91.8,1586.38,4.26,2.77,Potato,Flowering,Zaid,Canal,River,6.65,No,36.93,Central,Medium
127613,Silt,5.66,8.37,0.92,2.64,40.49,60.61,1517.64,6.33,12.31,Potato,Sowing,Zaid,Sprinkler,Reservoir,2.39,Yes,72.85,West,Medium
319621,Sandy,5.83,9.76,1.47,0.39,40.94,56.47,2027.93,7.2,0.8,Wheat,Sowing,Rabi,Sprinkler,River,13.68,No,118.59,South,Medium
607047,Sandy,7.7,8.22,0.31,2.71,32.02,50.62,1742.42,4.2,13.97,Sugarcane,Vegetative,Rabi,Drip,Groundwater,12.25,Yes,18.5,North,Medium
396251,Loamy,7.45,51.26,0.32,1.95,33.71,91.52,1143.17,5.09,11.34,Potato,Sowing,Kharif,Canal,River,8.99,Yes,94.31,North,Low
274836,Silt,7.75,41.12,1.17,2.98,40.74,82.41,1328.35,9.06,12.67,Sugarcane,Sowing,Rabi,Sprinkler,Rainwater,5.68,No,71.55,South,Low
82792,Clay,6.33,58.16,1.16,1.23,14.45,50.34,2117.74,5.43,3.89,Cotton,Sowing,Kharif,Sprinkler,River,10.31,No,35.6,West,Low
242573,Silt,7.61,57.67,0.38,3.06,19.1,58.67,2134.91,8.98,2.78,Sugarcane,Vegetative,Zaid,Drip,Reservoir,0.38,No,94.51,North,Low
220622,Sandy,5.66,49.74,1.53,0.61,20.68,55.39,617.24,5.07,15.16,Cotton,Harvest,Zaid,Rainfed,Rainwater,6.06,Yes,47.21,Central,Low
615125,Silt,5.84,14.78,1.46,1.83,36.78,91.78,1629.67,4.84,18.22,Cotton,Sowing,Zaid,Sprinkler,Rainwater,11.5,Yes,81.81,Central,Medium
629740,Sandy,6.77,21.97,0.95,1.51,31.12,61.95,541.1,4.3,9.73,Potato,Vegetative,Zaid,Sprinkler,Groundwater,4.67,No,5.74,East,Medium
7238,Silt,5.48,18.54,1.42,0.77,31.26,73.9,1364.03,9.04,16.14,Sugarcane,Harvest,Rabi,Sprinkler,Rainwater,3.51,Yes,78.02,North,Medium
302772,Silt,7.67,50.82,0.79,1.24,32.31,33.31,2174.95,4.82,13.43,Sugarcane,Vegetative,Zaid,Rainfed,Reservoir,8.88,Yes,58.83,North,Medium
485503,Sandy,5.81,18.16,1.18,0.91,34.21,28.58,5.75,6.88,10.16,Cotton,Sowing,Kharif,Drip,Groundwater,0.94,No,33.8,East,Medium
388062,Clay,7.66,40.6,1.01,2.11,33.87,64.93,1206.93,10.39,15.17,Maize,Harvest,Zaid,Rainfed,Rainwater,14.78,Yes,19.24,West,Low
25475,Sandy,7.61,47.09,0.79,0.4,22.19,93.54,725.09,5.61,18.76,Sugarcane,Flowering,Zaid,Sprinkler,Groundwater,7.33,No,68.52,North,Medium
66365,Silt,5.33,29.32,0.54,1.1,27.45,88.0,2320.32,4.54,14.38,Cotton,Sowing,Kharif,Sprinkler,Reservoir,10.67,Yes,7.18,Central,Low
158796,Clay,5.45,62.31,1.0,2.11,28.21,53.63,2403.47,7.58,13.01,Cotton,Vegetative,Rabi,Rainfed,Groundwater,14.54,Yes,37.44,South,Low
248634,Sandy,5.87,36.82,0.67,0.86,26.55,71.63,1540.63,4.32,1.81,Cotton,Harvest,Rabi,Rainfed,Rainwater,0.67,No,117.3,West,Low
20759,Loamy,6.42,42.13,1.45,3.35,22.63,72.55,300.2,7.07,4.37,Potato,Vegetative,Rabi,Rainfed,Groundwater,1.65,Yes,10.18,North,Low
67484,Clay,8.05,59.03,0.75,0.59,41.04,52.68,668.71,9.67,13.46,Cotton,Harvest,Rabi,Rainfed,Reservoir,12.42,No,96.44,East,Low
96386,Silt,8.12,42.79,1.01,2.23,38.59,33.91,2047.21,9.49,13.83,Wheat,Flowering,Rabi,Sprinkler,Reservoir,11.96,No,19.55,South,Medium
565268,Silt,7.89,28.88,0.63,1.61,12.74,25.6,1073.44,10.23,7.25,Wheat,Flowering,Kharif,Rainfed,Groundwater,1.44,No,75.39,North,Low
565429,Silt,6.16,52.02,0.73,0.55,33.31,94.25,2198.91,5.08,13.32,Potato,Vegetative,Rabi,Sprinkler,Groundwater,12.67,No,18.22,East,Medium
277195,Silt,5.45,43.1,0.4,2.28,17.0,58.0,2359.28,9.14,16.01,Cotton,Harvest,Kharif,Sprinkler,Groundwater,4.2,No,16.04,North,Low
368276,Silt,5.14,8.61,1.17,3.21,29.08,44.05,1570.91,9.92,14.56,Rice,Vegetative,Kharif,Drip,River,4.63,Yes,80.4,West,Medium
624423,Loamy,7.91,58.85,1.01,1.55,30.95,60.51,829.06,9.23,8.19,Potato,Sowing,Rabi,Drip,Reservoir,10.01,Yes,56.72,North,Low
513284,Clay,7.07,47.12,0.87,2.65,19.39,56.81,721.15,10.31,1.46,Potato,Flowering,Rabi,Rainfed,Groundwater,8.97,Yes,19.94,South,Low
160779,Sandy,6.68,35.83,0.66,0.89,19.68,56.68,1368.0,9.93,1.15,Cotton,Flowering,Rabi,Drip,Groundwater,0.54,No,38.53,West,Low
100429,Sandy,5.37,34.66,1.38,0.96,21.87,35.55,1057.85,8.74,6.52,Wheat,Vegetative,Zaid,Rainfed,River,12.39,No,29.03,West,Low
407584,Clay,6.06,44.01,0.43,0.54,26.43,43.32,2343.13,4.66,4.07,Potato,Vegetative,Kharif,Sprinkler,Rainwater,3.67,Yes,4.88,West,Low
622938,Clay,5.68,30.03,1.21,3.39,20.87,89.91,1229.17,10.26,7.88,Sugarcane,Sowing,Kharif,Sprinkler,Reservoir,14.89,Yes,108.0,West,Low
208141,Sandy,5.89,46.82,1.01,2.08,26.16,57.7,2156.79,6.06,11.11,Wheat,Harvest,Zaid,Drip,Reservoir,10.95,No,90.0,Central,Low
376254,Silt,6.89,37.26,0.51,1.84,36.34,65.44,1586.96,6.39,1.86,Potato,Flowering,Kharif,Canal,Reservoir,7.61,Yes,56.85,North,Low
216219,Clay,5.24,46.11,0.61,0.2,15.04,25.26,2156.96,4.02,3.11,Wheat,Harvest,Rabi,Drip,River,2.06,No,37.26,West,Low
453974,Clay,5.33,54.74,0.62,1.54,41.25,86.93,692.5,7.54,0.63,Rice,Flowering,Zaid,Drip,Reservoir,8.34,No,20.5,North,Medium
569225,Sandy,6.18,26.29,0.6,3.35,39.03,92.89,2499.58,9.87,19.02,Maize,Vegetative,Kharif,Rainfed,River,4.5,Yes,61.61,North,Medium
154519,Sandy,4.95,17.44,0.77,2.88,28.08,93.39,1782.4,8.72,18.64,Cotton,Sowing,Zaid,Rainfed,Reservoir,7.26,No,57.11,East,Medium
160936,Clay,5.23,28.59,1.57,0.11,24.4,37.2,1872.22,9.46,12.74,Rice,Sowing,Zaid,Rainfed,River,2.88,Yes,51.86,West,Low
561663,Sandy,6.2,28.19,0.39,3.04,29.16,69.38,1609.71,7.74,16.04,Potato,Sowing,Kharif,Drip,Reservoir,14.94,Yes,16.98,South,Low
386744,Loamy,6.47,49.14,1.15,2.26,25.6,64.71,476.16,6.95,2.09,Potato,Harvest,Kharif,Rainfed,Groundwater,5.02,Yes,93.36,East,Low
222254,Silt,6.16,13.56,0.76,2.6,14.86,53.94,1768.33,7.76,17.84,Sugarcane,Vegetative,Zaid,Sprinkler,Reservoir,10.92,Yes,19.58,North,Medium
147186,Silt,6.64,52.16,1.03,1.82,17.7,33.54,1757.76,5.74,1.85,Cotton,Vegetative,Kharif,Rainfed,Rainwater,6.47,No,89.4,East,Low
66162,Loamy,5.52,29.79,0.52,2.41,18.07,82.58,2330.99,10.5,17.4,Wheat,Vegetative,Kharif,Sprinkler,Rainwater,5.86,Yes,107.61,West,Low
527496,Silt,5.53,18.42,0.77,2.8,37.08,45.59,807.54,9.54,17.46,Maize,Harvest,Rabi,Canal,River,12.96,No,75.41,South,Medium
215566,Clay,6.59,12.54,0.81,1.01,33.49,25.22,1144.27,4.66,3.89,Wheat,Vegetative,Kharif,Drip,Groundwater,5.61,No,101.13,East,Medium
50743,Sandy,7.52,55.52,0.97,0.99,25.02,40.35,397.51,8.1,8.72,Maize,Vegetative,Kharif,Sprinkler,Rainwater,4.17,Yes,16.6,Central,Low
366774,Silt,5.62,37.46,0.98,2.17,27.89,85.78,1353.82,5.79,12.57,Maize,Flowering,Kharif,Sprinkler,Rainwater,10.08,No,68.48,West,Medium
574486,Silt,7.78,24.22,0.71,0.41,26.72,43.16,2287.79,5.58,9.93,Cotton,Vegetative,Zaid,Canal,Reservoir,3.51,No,66.4,East,Medium
360003,Silt,7.89,24.58,0.5,1.76,25.19,78.32,837.39,8.04,2.78,Wheat,Vegetative,Kharif,Sprinkler,Rainwater,10.49,No,76.24,South,Medium
534895,Silt,5.23,11.03,1.14,0.24,12.61,52.75,708.82,6.98,2.95,Cotton,Harvest,Kharif,Drip,Rainwater,13.28,Yes,5.65,East,Low
357849,Sandy,7.99,44.01,0.49,1.68,24.23,74.11,687.78,8.94,13.65,Potato,Harvest,Rabi,Rainfed,Rainwater,8.89,No,30.95,Central,Low
495077,Loamy,7.28,62.95,0.56,1.35,12.74,61.14,1645.6,9.09,6.69,Sugarcane,Sowing,Rabi,Rainfed,Reservoir,14.35,Yes,96.04,West,Low
385914,Sandy,6.34,19.97,0.91,1.91,20.12,29.3,1042.6,6.67,14.03,Potato,Flowering,Rabi,Sprinkler,Rainwater,1.84,Yes,11.85,East,Medium
553740,Loamy,6.62,16.29,1.2,2.69,40.69,58.98,2115.25,6.62,15.96,Maize,Sowing,Rabi,Sprinkler,Reservoir,14.99,Yes,54.72,South,Medium
165445,Silt,7.91,53.31,1.23,3.14,31.49,42.66,2464.2,4.11,17.45,Maize,Vegetative,Rabi,Canal,Rainwater,2.7,No,100.47,West,Medium
313413,Loamy,5.15,21.69,0.69,3.36,40.29,42.45,1586.38,10.55,18.58,Sugarcane,Vegetative,Kharif,Rainfed,Reservoir,2.77,Yes,83.88,Central,Medium
250886,Silt,5.11,49.21,1.42,0.89,25.0,57.95,1063.64,4.45,5.46,Sugarcane,Flowering,Rabi,Sprinkler,Groundwater,11.63,No,42.27,Central,Low
214459,Loamy,6.88,58.64,1.55,1.97,36.97,36.05,2200.35,9.49,3.35,Cotton,Flowering,Zaid,Drip,Rainwater,5.4,No,18.07,South,Medium
415081,Clay,5.72,50.37,0.57,0.41,34.94,62.44,2192.54,5.15,19.15,Maize,Vegetative,Kharif,Rainfed,Reservoir,1.84,No,78.81,South,High
38602,Loamy,6.82,30.3,0.99,3.26,39.7,28.82,593.67,4.33,0.65,Rice,Harvest,Rabi,Drip,Groundwater,12.44,Yes,31.83,West,Low
527293,Sandy,7.95,32.41,1.19,0.99,13.74,52.08,1538.95,7.68,13.29,Potato,Flowering,Rabi,Rainfed,Reservoir,11.2,Yes,59.38,North,Low
357377,Loamy,7.41,63.25,0.8,0.33,22.4,89.36,1575.52,5.28,13.44,Potato,Harvest,Zaid,Sprinkler,Groundwater,0.89,No,15.39,West,Low
315097,Loamy,6.02,29.03,0.74,1.74,31.35,90.8,1308.6,7.75,15.21,Cotton,Sowing,Rabi,Canal,Reservoir,2.43,Yes,110.43,West,Low
445159,Loamy,7.81,50.14,1.07,1.32,34.03,72.45,2444.26,6.33,15.05,Sugarcane,Vegetative,Zaid,Canal,River,10.49,No,50.3,North,Medium
114184,Silt,6.86,51.5,1.19,1.29,36.4,48.98,605.7,5.11,19.19,Potato,Harvest,Kharif,Drip,River,1.1,Yes,109.2,North,Low
629618,Clay,6.78,37.13,0.99,0.85,32.02,69.28,1282.11,10.28,15.9,Cotton,Harvest,Zaid,Drip,River,0.9,Yes,11.63,East,Low
107101,Clay,7.79,11.41,1.4,2.19,25.19,62.4,1527.61,4.09,17.79,Potato,Harvest,Kharif,Drip,Groundwater,12.85,Yes,62.71,Central,Low
289925,Clay,5.31,11.4,0.8,2.82,37.13,47.64,1844.72,4.13,12.94,Wheat,Flowering,Zaid,Rainfed,Groundwater,11.96,Yes,54.93,South,Medium
309572,Clay,6.45,32.47,0.58,0.35,37.27,53.62,1747.09,5.92,5.89,Maize,Vegetative,Zaid,Drip,River,0.58,No,48.13,North,Medium
400571,Loamy,5.29,57.33,0.46,2.17,17.62,54.23,691.26,10.38,7.35,Maize,Harvest,Kharif,Rainfed,River,4.65,No,94.5,South,Low
417435,Sandy,7.52,47.96,1.44,0.2,15.85,78.81,300.01,6.15,0.9,Sugarcane,Sowing,Zaid,Sprinkler,River,13.61,Yes,15.8,West,Low
173504,Clay,6.07,57.44,1.14,2.34,40.96,81.25,2162.61,7.95,4.23,Sugarcane,Vegetative,Zaid,Rainfed,Reservoir,7.24,Yes,22.89,East,Low
392019,Sandy,8.03,42.85,1.06,0.25,21.6,69.42,1324.19,5.19,1.06,Rice,Flowering,Zaid,Canal,River,6.74,No,69.57,North,Low
609925,Sandy,6.93,23.52,0.44,0.91,37.71,43.06,691.66,4.14,2.57,Potato,Harvest,Rabi,Rainfed,Rainwater,6.99,No,33.09,North,Medium
512211,Loamy,6.34,43.92,1.12,1.52,21.75,82.3,2124.92,8.0,3.23,Potato,Flowering,Zaid,Sprinkler,Rainwater,8.31,Yes,27.65,East,Low
504178,Sandy,7.91,63.4,1.35,2.88,14.76,36.25,2298.72,9.08,14.49,Rice,Vegetative,Kharif,Rainfed,Groundwater,13.71,Yes,11.57,Central,Low
248952,Clay,6.22,14.25,0.7,2.14,40.58,47.54,2344.75,5.3,6.25,Potato,Flowering,Kharif,Drip,Reservoir,8.07,Yes,46.76,West,Medium
533014,Silt,7.76,24.79,0.6,1.79,40.58,63.91,1009.98,9.49,3.84,Sugarcane,Flowering,Zaid,Canal,Reservoir,9.76,No,33.71,South,Medium
586124,Sandy,6.53,23.89,1.3,1.09,22.27,82.2,1569.64,6.44,18.52,Potato,Vegetative,Zaid,Rainfed,Reservoir,11.77,No,89.88,West,Medium
181159,Sandy,6.35,17.61,1.25,0.97,28.88,58.44,1083.96,7.56,17.39,Potato,Vegetative,Rabi,Rainfed,Groundwater,4.95,Yes,57.15,South,Medium
80161,Clay,7.09,45.17,0.64,2.23,31.34,86.15,704.78,10.25,12.74,Potato,Sowing,Kharif,Sprinkler,Reservoir,8.53,No,31.17,South,Low
454470,Silt,5.93,29.91,0.31,3.06,30.3,46.38,2115.66,10.7,6.92,Wheat,Vegetative,Kharif,Drip,Reservoir,13.05,Yes,35.77,Central,Low
181853,Silt,7.64,50.0,1.15,2.24,31.13,53.02,585.77,7.39,1.46,Rice,Vegetative,Rabi,Sprinkler,Groundwater,11.68,Yes,23.7,East,Low
129066,Silt,6.69,57.13,0.51,3.36,36.88,46.44,1316.0,10.09,17.11,Maize,Flowering,Kharif,Canal,Groundwater,11.46,No,56.56,South,Medium
443166,Clay,5.83,52.15,0.67,2.93,23.77,67.33,2449.42,7.23,19.51,Rice,Harvest,Kharif,Drip,Groundwater,9.39,No,48.16,Central,Low
80811,Clay,5.87,46.86,0.59,1.91,29.38,75.19,1265.68,6.87,17.49,Maize,Sowing,Rabi,Rainfed,Groundwater,6.74,No,60.75,Central,Low
15886,Clay,6.94,34.11,1.39,2.68,27.84,80.37,1463.64,7.52,16.26,Wheat,Flowering,Kharif,Drip,Reservoir,6.78,No,59.13,West,Medium
216621,Loamy,5.85,43.13,1.28,2.56,22.46,27.31,498.25,4.14,1.08,Potato,Vegetative,Kharif,Rainfed,Reservoir,7.83,Yes,35.49,Central,Low
515439,Silt,6.13,21.76,1.2,2.57,23.23,88.84,1575.61,5.51,6.89,Wheat,Harvest,Kharif,Drip,Reservoir,1.3,No,17.02,West,Low
522223,Loamy,5.67,38.39,1.28,2.36,19.29,62.12,253.21,4.34,18.25,Cotton,Vegetative,Kharif,Sprinkler,Rainwater,10.66,No,53.8,West,High
352712,Clay,7.71,36.72,0.79,2.99,30.7,46.41,2124.46,8.93,3.03,Rice,Vegetative,Kharif,Canal,Rainwater,10.12,No,48.64,East,Medium
574939,Sandy,6.72,45.14,1.46,1.69,20.29,88.02,646.12,8.16,13.91,Sugarcane,Flowering,Zaid,Sprinkler,River,4.92,Yes,51.35,North,Low
515883,Sandy,6.44,64.17,1.1,0.18,15.86,85.57,2402.32,8.64,14.61,Potato,Sowing,Zaid,Sprinkler,Rainwater,10.36,Yes,28.61,Central,Low
616559,Silt,5.68,49.8,0.33,1.65,21.6,81.8,743.39,5.17,8.33,Cotton,Flowering,Kharif,Sprinkler,Rainwater,2.72,No,80.14,East,Low
247258,Loamy,5.7,41.29,0.61,2.59,41.39,86.76,986.92,9.46,9.46,Potato,Harvest,Zaid,Sprinkler,Groundwater,1.85,No,6.33,Central,Low
598004,Clay,6.16,36.56,1.51,1.99,16.04,55.09,1301.72,9.16,15.85,Rice,Harvest,Rabi,Sprinkler,Rainwater,2.43,No,92.77,South,Low
176629,Silt,6.21,44.0,0.85,2.83,30.06,80.29,986.85,5.28,14.98,Maize,Harvest,Kharif,Drip,Groundwater,4.93,No,114.51,West,Low
446374,Clay,5.14,43.7,0.31,3.3,39.22,48.5,1370.27,8.87,3.35,Cotton,Flowering,Rabi,Drip,Rainwater,5.74,No,38.23,West,Medium
285170,Silt,5.37,48.42,1.26,0.27,17.24,75.65,1540.52,8.34,16.42,Rice,Harvest,Zaid,Drip,Reservoir,0.88,Yes,43.1,South,Low
218810,Silt,7.77,19.69,0.68,1.53,32.09,91.17,2164.04,6.51,15.77,Maize,Flowering,Kharif,Rainfed,River,3.13,No,79.64,East,High
79334,Sandy,6.42,22.19,0.92,2.55,35.25,63.94,20.03,8.0,11.32,Potato,Vegetative,Rabi,Rainfed,River,5.32,No,102.34,South,High
571914,Clay,7.23,11.72,1.16,2.12,37.92,63.93,469.3,9.6,1.42,Potato,Vegetative,Rabi,Canal,Rainwater,0.37,Yes,101.91,East,Medium
296057,Sandy,7.95,9.88,1.08,2.75,39.24,65.69,22.35,8.94,18.05,Maize,Flowering,Zaid,Rainfed,River,2.92,No,98.48,West,High
514578,Clay,5.68,42.66,0.44,0.15,12.69,46.55,1746.71,9.17,19.45,Wheat,Flowering,Kharif,Drip,Rainwater,2.59,Yes,47.37,North,Low
580801,Silt,5.45,20.47,0.45,2.64,21.98,42.69,2166.82,6.42,6.9,Rice,Flowering,Zaid,Sprinkler,River,2.71,No,66.39,North,Medium
487832,Clay,6.56,17.17,0.56,1.04,27.54,29.54,1398.53,7.11,7.16,Wheat,Sowing,Kharif,Drip,River,12.35,No,54.35,North,Low
209554,Silt,6.54,55.59,1.23,2.11,19.35,64.87,362.5,8.39,19.73,Potato,Vegetative,Zaid,Drip,Reservoir,7.74,No,51.35,West,Medium
274157,Clay,7.42,53.58,0.74,3.12,41.55,71.68,2350.6,5.42,6.96,Rice,Harvest,Zaid,Sprinkler,River,10.48,Yes,20.35,West,Low
123456,Sandy,7.43,58.78,1.57,1.91,16.58,71.57,1887.97,4.45,12.3,Wheat,Harvest,Zaid,Canal,River,0.47,No,97.44,East,Low
472924,Sandy,5.18,39.73,0.69,0.24,35.15,49.74,1466.05,9.93,12.63,Cotton,Sowing,Kharif,Rainfed,River,9.37,Yes,88.68,West,Low
184951,Silt,7.16,37.49,0.67,2.12,28.4,26.45,1523.45,4.11,11.66,Maize,Flowering,Rabi,Canal,Rainwater,5.37,Yes,100.37,Central,Low
580021,Clay,5.61,12.53,0.71,2.55,36.56,62.42,1213.45,6.35,19.52,Wheat,Sowing,Zaid,Canal,Rainwater,5.34,No,102.42,East,Medium
235532,Clay,5.62,10.54,0.9,1.66,21.88,42.27,1250.3,8.65,4.84,Cotton,Harvest,Zaid,Canal,Groundwater,11.01,No,62.91,North,Low
299970,Clay,6.52,51.47,0.8,0.36,12.37,76.78,2113.9,4.75,3.35,Wheat,Harvest,Rabi,Canal,Groundwater,7.62,No,27.35,Central,Low
334274,Silt,7.42,57.07,1.32,0.72,36.07,78.43,1061.06,10.23,10.64,Potato,Flowering,Rabi,Sprinkler,Rainwater,8.78,No,92.76,North,Medium
442778,Silt,7.64,31.16,1.12,2.83,39.94,29.02,1598.38,7.75,5.96,Sugarcane,Vegetative,Rabi,Sprinkler,Groundwater,1.2,No,18.99,South,Medium
369295,Sandy,5.68,24.81,1.3,0.97,32.35,35.82,2479.76,7.55,2.31,Sugarcane,Flowering,Zaid,Rainfed,Reservoir,8.81,No,48.81,West,Medium
66949,Silt,7.2,47.67,1.22,2.44,37.48,53.53,2464.2,6.91,17.38,Wheat,Vegetative,Rabi,Drip,Rainwater,2.92,Yes,118.1,South,Medium
424967,Sandy,5.35,38.42,1.34,2.0,21.32,45.88,2077.04,6.44,17.41,Potato,Flowering,Kharif,Sprinkler,Rainwater,3.9,No,110.38,North,Medium
542916,Loamy,5.99,22.52,0.44,0.98,25.46,37.5,1515.86,9.95,15.92,Maize,Vegetative,Zaid,Rainfed,Rainwater,14.08,Yes,103.64,Central,Medium
229722,Sandy,7.76,45.24,0.4,1.23,33.56,78.58,842.39,9.72,18.23,Rice,Flowering,Zaid,Drip,Reservoir,1.56,No,42.22,West,Medium
462563,Sandy,5.24,9.89,0.74,1.73,19.39,77.11,723.78,8.53,2.87,Rice,Sowing,Rabi,Drip,Reservoir,2.39,Yes,51.68,West,Low
146642,Clay,7.09,24.62,1.0,0.74,13.43,77.42,1369.31,7.72,13.34,Sugarcane,Vegetative,Kharif,Drip,Rainwater,0.75,No,23.02,East,Medium
215658,Silt,5.66,16.17,0.78,3.48,21.95,59.17,2445.49,10.69,12.6,Maize,Harvest,Rabi,Canal,Groundwater,3.55,No,104.58,North,Medium
331736,Clay,7.59,13.64,0.37,1.97,31.21,51.09,2335.75,4.02,11.69,Potato,Harvest,Zaid,Drip,River,3.9,Yes,65.3,West,Medium
211344,Silt,5.16,15.3,0.76,1.62,24.39,85.13,2345.03,6.84,1.82,Cotton,Harvest,Kharif,Drip,Rainwater,10.82,No,115.02,East,Low
336327,Loamy,5.89,49.93,1.32,1.54,19.29,89.41,2367.78,8.77,11.09,Cotton,Sowing,Rabi,Sprinkler,Reservoir,0.55,Yes,115.22,East,Low
587194,Loamy,7.16,37.83,0.34,3.11,25.18,37.04,2310.54,9.56,17.4,Rice,Harvest,Zaid,Rainfed,Groundwater,6.47,No,66.61,East,Low
495655,Clay,5.57,26.72,0.78,0.54,32.62,45.69,1486.26,4.98,7.58,Sugarcane,Flowering,Kharif,Drip,Groundwater,6.86,Yes,46.56,West,Medium
172267,Clay,4.91,36.98,1.36,3.48,14.86,85.9,2444.55,5.74,15.35,Rice,Flowering,Zaid,Rainfed,Rainwater,3.39,Yes,74.69,East,Low
190500,Clay,6.81,52.38,0.6,0.42,13.53,93.77,2233.76,9.54,17.57,Potato,Sowing,Zaid,Drip,Groundwater,8.29,Yes,93.61,Central,Low
256360,Clay,7.64,38.57,1.47,0.73,20.58,68.15,1618.87,8.88,1.03,Rice,Sowing,Zaid,Drip,Reservoir,4.76,Yes,110.45,North,Low
326653,Clay,6.16,43.06,0.86,1.54,24.4,37.29,1139.27,6.68,16.71,Rice,Harvest,Kharif,Rainfed,Reservoir,2.06,Yes,89.16,South,Low
536519,Sandy,7.82,41.75,1.09,1.78,17.44,66.88,2055.52,4.55,9.61,Wheat,Vegetative,Kharif,Drip,Rainwater,2.29,Yes,15.19,East,Low
463943,Loamy,5.86,24.64,1.14,0.96,23.83,93.77,1805.42,5.12,7.72,Maize,Harvest,Zaid,Sprinkler,Rainwater,12.41,Yes,17.34,Central,Low
378516,Silt,7.01,63.24,0.78,1.91,30.85,93.01,2175.12,9.48,14.72,Maize,Sowing,Rabi,Rainfed,Rainwater,9.2,No,78.67,North,Low
382861,Silt,7.4,32.89,0.52,0.34,12.85,44.64,599.66,7.76,17.41,Potato,Sowing,Zaid,Rainfed,Reservoir,3.89,Yes,56.06,West,Low
396078,Sandy,6.27,58.96,1.51,2.55,14.77,92.79,2424.68,4.17,2.17,Wheat,Sowing,Zaid,Canal,Groundwater,13.0,Yes,35.49,Central,Low
372731,Silt,5.83,50.57,0.43,1.32,29.19,61.36,2326.61,7.68,18.46,Maize,Flowering,Rabi,Canal,Reservoir,7.34,No,103.52,Central,Medium
269784,Silt,5.14,18.84,1.16,0.49,23.59,83.0,2232.82,7.75,8.7,Cotton,Vegetative,Zaid,Canal,Rainwater,13.35,No,57.69,West,Medium
424882,Clay,5.59,27.49,1.03,1.68,18.63,82.52,2093.61,5.55,9.92,Cotton,Sowing,Kharif,Sprinkler,Reservoir,11.29,No,109.79,North,Low
10947,Sandy,5.81,51.9,0.79,2.13,28.13,58.04,1711.42,9.52,14.04,Wheat,Flowering,Kharif,Canal,River,8.58,No,61.89,East,Medium
556000,Sandy,7.01,18.94,0.33,1.16,31.48,81.54,661.04,8.69,2.23,Potato,Vegetative,Rabi,Canal,Groundwater,11.98,Yes,19.11,Central,Medium
227204,Loamy,6.42,27.49,0.96,2.15,39.31,70.19,2174.32,5.19,7.98,Sugarcane,Vegetative,Rabi,Drip,Groundwater,7.08,No,17.23,East,Medium
26339,Sandy,5.69,63.25,1.04,0.96,16.98,75.24,1747.41,4.95,19.99,Sugarcane,Flowering,Rabi,Drip,Rainwater,3.65,No,39.08,North,Medium
138877,Silt,6.18,18.4,0.58,0.2,23.0,31.44,833.33,4.54,2.48,Rice,Harvest,Zaid,Sprinkler,Rainwater,14.49,Yes,114.08,Central,Low
199079,Loamy,7.6,12.7,0.68,1.79,35.61,35.9,1707.62,5.07,12.4,Wheat,Vegetative,Rabi,Canal,River,5.34,Yes,100.06,South,Medium
524596,Loamy,5.45,64.39,0.84,2.37,39.1,47.55,1332.17,7.48,15.23,Wheat,Flowering,Rabi,Canal,Reservoir,2.53,No,11.55,Central,Medium
535123,Clay,7.73,57.69,1.51,1.83,39.28,65.53,2362.75,7.77,12.56,Maize,Flowering,Kharif,Sprinkler,River,11.24,No,68.55,Central,Medium
250775,Loamy,5.59,49.86,0.98,3.12,22.47,44.62,2368.6,5.15,19.01,Sugarcane,Sowing,Zaid,Rainfed,Groundwater,14.42,Yes,48.22,East,Low
157545,Sandy,5.09,19.67,0.82,3.0,38.94,62.94,225.09,10.63,12.55,Cotton,Vegetative,Rabi,Canal,Groundwater,6.3,No,102.74,East,High
149298,Sandy,6.72,21.97,0.93,2.99,14.87,88.82,1494.0,6.88,2.84,Cotton,Harvest,Rabi,Rainfed,Groundwater,12.34,Yes,30.95,West,Low
379564,Loamy,5.95,56.5,1.52,0.82,33.88,82.52,631.29,4.8,8.76,Maize,Harvest,Kharif,Rainfed,River,0.86,Yes,36.21,North,Low
239553,Sandy,8.02,64.06,1.14,3.49,15.44,74.64,1787.85,10.04,16.07,Maize,Harvest,Kharif,Rainfed,Reservoir,10.69,No,68.56,North,Low
